250139  2013-08-04  total tx: 557  num opr 1
250147  2013-08-04  total tx: 650  num opr 1
250185  2013-08-04  total tx: 172  num opr 1
250263  2013-08-05  total tx: 562  num opr 1
250272  2013-08-05  total tx: 151  num opr 1
250365  2013-08-05  total tx: 121  num opr 1
250368  2013-08-05  total tx: 712  num opr 1
250383  2013-08-05  total tx: 76  num opr 1
250395  2013-08-05  total tx: 100  num opr 1
250405  2013-08-05  total tx: 116  num opr 1
250501  2013-08-06  total tx: 9  num opr 1
250594  2013-08-06  total tx: 256  num opr 1
250598  2013-08-06  total tx: 590  num opr 1
250649  2013-08-07  total tx: 63  num opr 1
250685  2013-08-07  total tx: 43  num opr 1
250730  2013-08-07  total tx: 80  num opr 1
250782  2013-08-07  total tx: 128  num opr 1
250943  2013-08-08  total tx: 256  num opr 1
250978  2013-08-08  total tx: 387  num opr 1
251156  2013-08-09  total tx: 465  num opr 1
251157  2013-08-09  total tx: 562  num opr 1
251258  2013-08-10  total tx: 272  num opr 1
251287  2013-08-10  total tx: 685  num opr 1
251296  2013-08-10  total tx: 98  num opr 1
251423  2013-08-11  total tx: 75  num opr 1
251438  2013-08-11  total tx: 68  num opr 1
251527  2013-08-11  total tx: 256  num opr 1
251694  2013-08-12  total tx: 156  num opr 1
251768  2013-08-12  total tx: 372  num opr 1
251797  2013-08-12  total tx: 341  num opr 1
251869  2013-08-13  total tx: 309  num opr 1
251872  2013-08-13  total tx: 412  num opr 1
251977  2013-08-13  total tx: 106  num opr 1
252077  2013-08-14  total tx: 264  num opr 1
252195  2013-08-15  total tx: 240  num opr 1
252241  2013-08-15  total tx: 546  num opr 1
252312  2013-08-15  total tx: 443  num opr 1
252462  2013-08-16  total tx: 470  num opr 1
252593  2013-08-17  total tx: 459  num opr 1
252621  2013-08-17  total tx: 225  num opr 1
252733  2013-08-18  total tx: 38  num opr 1
252742  2013-08-18  total tx: 222  num opr 1
252752  2013-08-18  total tx: 168  num opr 1
252842  2013-08-18  total tx: 506  num opr 1
253053  2013-08-19  total tx: 685  num opr 1
253184  2013-08-20  total tx: 216  num opr 1
253564  2013-08-22  total tx: 266  num opr 1
253601  2013-08-22  total tx: 578  num opr 1
253700  2013-08-23  total tx: 117  num opr 1
253706  2013-08-23  total tx: 9  num opr 1
253948  2013-08-24  total tx: 175  num opr 1
253968  2013-08-24  total tx: 42  num opr 1
254044  2013-08-24  total tx: 10  num opr 1
254061  2013-08-24  total tx: 563  num opr 1
254098  2013-08-25  total tx: 118  num opr 1
254123  2013-08-25  total tx: 51  num opr 1
254141  2013-08-25  total tx: 207  num opr 1
254160  2013-08-25  total tx: 408  num opr 1
254370  2013-08-26  total tx: 297  num opr 1
254384  2013-08-26  total tx: 150  num opr 1
254685  2013-08-28  total tx: 611  num opr 1
254777  2013-08-29  total tx: 233  num opr 1
254816  2013-08-29  total tx: 267  num opr 1
254839  2013-08-29  total tx: 416  num opr 1
254890  2013-08-29  total tx: 52  num opr 1
254915  2013-08-29  total tx: 608  num opr 1
255053  2013-08-30  total tx: 388  num opr 1
255207  2013-08-31  total tx: 11  num opr 1
255246  2013-08-31  total tx: 137  num opr 1
255328  2013-08-31  total tx: 395  num opr 1
255345  2013-09-01  total tx: 5  num opr 1
255355  2013-09-01  total tx: 15  num opr 1
255368  2013-09-01  total tx: 46  num opr 1
255438  2013-09-01  total tx: 133  num opr 1
255475  2013-09-01  total tx: 280  num opr 1
255583  2013-09-02  total tx: 550  num opr 1
255700  2013-09-02  total tx: 332  num opr 1
255934  2013-09-03  total tx: 62  num opr 1
255951  2013-09-03  total tx: 514  num opr 1
256189  2013-09-05  total tx: 501  num opr 1
256210  2013-09-05  total tx: 86  num opr 1
256367  2013-09-06  total tx: 326  num opr 1
256425  2013-09-06  total tx: 62  num opr 1
256453  2013-09-06  total tx: 82  num opr 1
256489  2013-09-06  total tx: 99  num opr 1
256610  2013-09-07  total tx: 21  num opr 1
256658  2013-09-08  total tx: 86  num opr 1
257058  2013-09-10  total tx: 180  num opr 1
257227  2013-09-11  total tx: 166  num opr 1
257262  2013-09-11  total tx: 308  num opr 1
257299  2013-09-11  total tx: 216  num opr 1
257372  2013-09-11  total tx: 3  num opr 1
257387  2013-09-11  total tx: 57  num opr 1
257395  2013-09-11  total tx: 1  num opr 1
257408  2013-09-12  total tx: 41  num opr 1
257437  2013-09-12  total tx: 195  num opr 1
257466  2013-09-12  total tx: 76  num opr 1
257547  2013-09-12  total tx: 612  num opr 1
257654  2013-09-13  total tx: 640  num opr 1
257709  2013-09-13  total tx: 51  num opr 1
257727  2013-09-13  total tx: 198  num opr 5
257877  2013-09-14  total tx: 53  num opr 1
257896  2013-09-14  total tx: 12  num opr 1
258174  2013-09-15  total tx: 696  num opr 1
258646  2013-09-18  total tx: 197  num opr 1
258647  2013-09-18  total tx: 655  num opr 1
258717  2013-09-19  total tx: 180  num opr 1
258804  2013-09-19  total tx: 750  num opr 1
258937  2013-09-20  total tx: 291  num opr 1
258956  2013-09-20  total tx: 566  num opr 1
258991  2013-09-20  total tx: 54  num opr 1
259047  2013-09-20  total tx: 115  num opr 1
259107  2013-09-21  total tx: 653  num opr 1
259177  2013-09-21  total tx: 365  num opr 1
259183  2013-09-21  total tx: 264  num opr 1
259237  2013-09-21  total tx: 95  num opr 1
259331  2013-09-22  total tx: 98  num opr 1
259400  2013-09-22  total tx: 446  num opr 1
259485  2013-09-22  total tx: 158  num opr 1
259581  2013-09-23  total tx: 234  num opr 1
259678  2013-09-23  total tx: 352  num opr 1
259698  2013-09-23  total tx: 544  num opr 1
259725  2013-09-24  total tx: 182  num opr 1
259732  2013-09-24  total tx: 150  num opr 1
259810  2013-09-24  total tx: 50  num opr 1
259860  2013-09-24  total tx: 616  num opr 1
260063  2013-09-25  total tx: 419  num opr 1
260066  2013-09-25  total tx: 228  num opr 1
260085  2013-09-25  total tx: 78  num opr 1
260088  2013-09-25  total tx: 391  num opr 1
260120  2013-09-25  total tx: 356  num opr 1
260159  2013-09-26  total tx: 283  num opr 1
260218  2013-09-26  total tx: 117  num opr 1
260276  2013-09-26  total tx: 466  num opr 1
260317  2013-09-27  total tx: 186  num opr 1
260322  2013-09-27  total tx: 147  num opr 1
260453  2013-09-27  total tx: 797  num opr 1
260504  2013-09-28  total tx: 229  num opr 1
260536  2013-09-28  total tx: 387  num opr 1
260570  2013-09-28  total tx: 1  num opr 1
260583  2013-09-28  total tx: 338  num opr 1
260739  2013-09-29  total tx: 14  num opr 1
260746  2013-09-29  total tx: 314  num opr 1
260824  2013-09-30  total tx: 70  num opr 1
260837  2013-09-30  total tx: 162  num opr 1
260870  2013-09-30  total tx: 15  num opr 1
260893  2013-09-30  total tx: 271  num opr 1
260923  2013-09-30  total tx: 151  num opr 1
260934  2013-09-30  total tx: 310  num opr 1
260961  2013-09-30  total tx: 604  num opr 1
260994  2013-10-01  total tx: 134  num opr 1
260996  2013-10-01  total tx: 270  num opr 1
261007  2013-10-01  total tx: 965  num opr 1
261022  2013-10-01  total tx: 131  num opr 1
261128  2013-10-01  total tx: 701  num opr 1
261153  2013-10-01  total tx: 102  num opr 1
261260  2013-10-02  total tx: 458  num opr 1
261462  2013-10-03  total tx: 567  num opr 1
261579  2013-10-04  total tx: 327  num opr 1
261581  2013-10-04  total tx: 175  num opr 1
261750  2013-10-05  total tx: 80  num opr 1
261830  2013-10-05  total tx: 131  num opr 1
261833  2013-10-05  total tx: 191  num opr 1
261840  2013-10-05  total tx: 128  num opr 1
262018  2013-10-06  total tx: 199  num opr 1
262027  2013-10-06  total tx: 218  num opr 1
262030  2013-10-06  total tx: 74  num opr 1
262031  2013-10-06  total tx: 92  num opr 1
262049  2013-10-06  total tx: 126  num opr 1
262178  2013-10-07  total tx: 596  num opr 1
262209  2013-10-07  total tx: 319  num opr 1
262223  2013-10-07  total tx: 313  num opr 1
262249  2013-10-07  total tx: 14  num opr 1
262313  2013-10-08  total tx: 8  num opr 1
262692  2013-10-10  total tx: 122  num opr 1
262920  2013-10-11  total tx: 106  num opr 1
262987  2013-10-11  total tx: 169  num opr 1
263185  2013-10-12  total tx: 235  num opr 1
263236  2013-10-13  total tx: 250  num opr 1
263313  2013-10-13  total tx: 177  num opr 1
263385  2013-10-13  total tx: 121  num opr 1
263400  2013-10-13  total tx: 25  num opr 1
263574  2013-10-14  total tx: 80  num opr 1
263746  2013-10-15  total tx: 375  num opr 1
263839  2013-10-15  total tx: 44  num opr 1
263891  2013-10-15  total tx: 148  num opr 1
263982  2013-10-16  total tx: 176  num opr 1
264052  2013-10-16  total tx: 116  num opr 1
264075  2013-10-16  total tx: 36  num opr 1
264122  2013-10-16  total tx: 226  num opr 1
264261  2013-10-17  total tx: 454  num opr 1
264377  2013-10-18  total tx: 320  num opr 1
264421  2013-10-18  total tx: 422  num opr 1
264424  2013-10-18  total tx: 11  num opr 1
264554  2013-10-19  total tx: 62  num opr 1
264577  2013-10-19  total tx: 152  num opr 1
264586  2013-10-19  total tx: 108  num opr 1
264596  2013-10-19  total tx: 102  num opr 1
264667  2013-10-19  total tx: 67  num opr 1
264904  2013-10-20  total tx: 603  num opr 1
265101  2013-10-21  total tx: 263  num opr 1
265251  2013-10-22  total tx: 448  num opr 1
265298  2013-10-22  total tx: 15  num opr 1
265349  2013-10-22  total tx: 496  num opr 1
265356  2013-10-22  total tx: 630  num opr 1
265454  2013-10-23  total tx: 13  num opr 1
265482  2013-10-23  total tx: 33  num opr 1
265508  2013-10-23  total tx: 397  num opr 1
265558  2013-10-23  total tx: 278  num opr 1
265903  2013-10-25  total tx: 278  num opr 1
266052  2013-10-25  total tx: 290  num opr 1
266140  2013-10-26  total tx: 293  num opr 1
266584  2013-10-28  total tx: 268  num opr 1
266700  2013-10-29  total tx: 275  num opr 1
266716  2013-10-29  total tx: 546  num opr 1
266766  2013-10-29  total tx: 179  num opr 1
266849  2013-10-30  total tx: 392  num opr 1
266856  2013-10-30  total tx: 264  num opr 1
266866  2013-10-30  total tx: 445  num opr 1
267331  2013-11-01  total tx: 68  num opr 1
267401  2013-11-02  total tx: 295  num opr 1
267491  2013-11-02  total tx: 1  num opr 1
267533  2013-11-02  total tx: 135  num opr 1
267560  2013-11-02  total tx: 135  num opr 1
267628  2013-11-03  total tx: 294  num opr 1
267736  2013-11-03  total tx: 260  num opr 1
267845  2013-11-04  total tx: 50  num opr 1
267864  2013-11-04  total tx: 22  num opr 1
267999  2013-11-05  total tx: 75  num opr 1
268060  2013-11-05  total tx: 560  num opr 3
268067  2013-11-05  total tx: 57  num opr 3
268070  2013-11-05  total tx: 285  num opr 1
268081  2013-11-05  total tx: 61  num opr 1
268161  2013-11-06  total tx: 495  num opr 1
268261  2013-11-06  total tx: 117  num opr 1
268266  2013-11-06  total tx: 144  num opr 1
268316  2013-11-07  total tx: 363  num opr 1
268390  2013-11-07  total tx: 205  num opr 1
268427  2013-11-07  total tx: 1  num opr 1
268672  2013-11-09  total tx: 1  num opr 1
268680  2013-11-09  total tx: 341  num opr 2
268709  2013-11-09  total tx: 133  num opr 1
268712  2013-11-09  total tx: 418  num opr 1
268713  2013-11-09  total tx: 671  num opr 1
268722  2013-11-09  total tx: 7  num opr 1
268862  2013-11-10  total tx: 396  num opr 1
268899  2013-11-10  total tx: 471  num opr 1
269132  2013-11-12  total tx: 422  num opr 1
269160  2013-11-12  total tx: 350  num opr 1
269225  2013-11-12  total tx: 186  num opr 1
269249  2013-11-12  total tx: 280  num opr 1
269296  2013-11-12  total tx: 486  num opr 1
269630  2013-11-14  total tx: 686  num opr 1
269663  2013-11-15  total tx: 221  num opr 1
269692  2013-11-15  total tx: 644  num opr 1
269827  2013-11-16  total tx: 431  num opr 1
269908  2013-11-16  total tx: 44  num opr 1
269954  2013-11-16  total tx: 474  num opr 1
270024  2013-11-17  total tx: 598  num opr 1
270029  2013-11-17  total tx: 108  num opr 1
270140  2013-11-17  total tx: 108  num opr 1
270208  2013-11-18  total tx: 338  num opr 1
270267  2013-11-18  total tx: 633  num opr 1
270424  2013-11-19  total tx: 394  num opr 1
270460  2013-11-19  total tx: 4  num opr 1
270475  2013-11-19  total tx: 642  num opr 1
270556  2013-11-20  total tx: 430  num opr 1
270572  2013-11-20  total tx: 663  num opr 1
270647  2013-11-20  total tx: 1231  num opr 1
270668  2013-11-20  total tx: 221  num opr 1
270711  2013-11-21  total tx: 574  num opr 1
270741  2013-11-21  total tx: 143  num opr 1
270749  2013-11-21  total tx: 588  num opr 1
270996  2013-11-22  total tx: 366  num opr 1
271007  2013-11-23  total tx: 937  num opr 1
271163  2013-11-23  total tx: 425  num opr 1
271282  2013-11-24  total tx: 257  num opr 1
271417  2013-11-25  total tx: 251  num opr 1
271563  2013-11-26  total tx: 189  num opr 1
271638  2013-11-26  total tx: 67  num opr 1
271772  2013-11-27  total tx: 1162  num opr 1
271774  2013-11-27  total tx: 411  num opr 1
271829  2013-11-27  total tx: 490  num opr 1
271846  2013-11-28  total tx: 149  num opr 1
271933  2013-11-28  total tx: 173  num opr 1
272054  2013-11-29  total tx: 179  num opr 1
272108  2013-11-29  total tx: 274  num opr 1
272135  2013-11-29  total tx: 529  num opr 1
272234  2013-11-30  total tx: 416  num opr 1
272329  2013-11-30  total tx: 255  num opr 1
272366  2013-11-30  total tx: 229  num opr 1
272408  2013-12-01  total tx: 364  num opr 1
272454  2013-12-01  total tx: 44  num opr 1
272464  2013-12-01  total tx: 59  num opr 1
272501  2013-12-01  total tx: 114  num opr 1
272625  2013-12-02  total tx: 1120  num opr 1
272633  2013-12-02  total tx: 222  num opr 1
272747  2013-12-03  total tx: 641  num opr 1
272752  2013-12-03  total tx: 247  num opr 1
272761  2013-12-03  total tx: 283  num opr 1
272866  2013-12-03  total tx: 811  num opr 1
272918  2013-12-03  total tx: 110  num opr 1
272947  2013-12-04  total tx: 531  num opr 1
272957  2013-12-04  total tx: 538  num opr 1
272958  2013-12-04  total tx: 592  num opr 1
273028  2013-12-04  total tx: 1062  num opr 1
273068  2013-12-04  total tx: 1131  num opr 1
273081  2013-12-04  total tx: 237  num opr 1
273089  2013-12-04  total tx: 474  num opr 1
273091  2013-12-04  total tx: 70  num opr 1
273177  2013-12-05  total tx: 276  num opr 1
273220  2013-12-05  total tx: 1366  num opr 1
273293  2013-12-06  total tx: 551  num opr 1
273295  2013-12-06  total tx: 382  num opr 1
273463  2013-12-06  total tx: 204  num opr 1
273491  2013-12-07  total tx: 319  num opr 1
273541  2013-12-07  total tx: 373  num opr 1
273585  2013-12-07  total tx: 452  num opr 1
273625  2013-12-07  total tx: 314  num opr 1
273633  2013-12-07  total tx: 256  num opr 1
273640  2013-12-07  total tx: 115  num opr 1
273648  2013-12-07  total tx: 30  num opr 2
273675  2013-12-08  total tx: 80  num opr 1
273676  2013-12-08  total tx: 312  num opr 1
273797  2013-12-08  total tx: 231  num opr 1
273799  2013-12-08  total tx: 233  num opr 1
273824  2013-12-08  total tx: 57  num opr 1
273829  2013-12-08  total tx: 118  num opr 1
273834  2013-12-08  total tx: 141  num opr 1
273860  2013-12-08  total tx: 90  num opr 1
273870  2013-12-09  total tx: 150  num opr 1
274009  2013-12-09  total tx: 791  num opr 1
274025  2013-12-09  total tx: 1087  num opr 1
274026  2013-12-09  total tx: 106  num opr 1
274054  2013-12-10  total tx: 85  num opr 1
274106  2013-12-10  total tx: 278  num opr 1
274261  2013-12-11  total tx: 150  num opr 1
274332  2013-12-11  total tx: 213  num opr 1
274422  2013-12-12  total tx: 77  num opr 1
274523  2013-12-12  total tx: 12  num opr 1
274563  2013-12-13  total tx: 368  num opr 1
274621  2013-12-13  total tx: 1  num opr 1
274694  2013-12-13  total tx: 721  num opr 1
274696  2013-12-13  total tx: 795  num opr 1
274934  2013-12-15  total tx: 2  num opr 1
274947  2013-12-15  total tx: 124  num opr 1
275006  2013-12-15  total tx: 332  num opr 1
275043  2013-12-15  total tx: 518  num opr 1
275133  2013-12-16  total tx: 65  num opr 1
275174  2013-12-16  total tx: 321  num opr 1
275264  2013-12-16  total tx: 1217  num opr 1
275328  2013-12-17  total tx: 544  num opr 1
275421  2013-12-17  total tx: 342  num opr 1
275424  2013-12-17  total tx: 1146  num opr 1
275429  2013-12-17  total tx: 171  num opr 1
275466  2013-12-17  total tx: 59  num opr 3
275528  2013-12-18  total tx: 440  num opr 1
275633  2013-12-18  total tx: 289  num opr 1
275698  2013-12-18  total tx: 11  num opr 1
275745  2013-12-19  total tx: 91  num opr 1
275905  2013-12-19  total tx: 275  num opr 1
275971  2013-12-20  total tx: 376  num opr 1
276215  2013-12-21  total tx: 239  num opr 1
276254  2013-12-21  total tx: 137  num opr 1
276296  2013-12-22  total tx: 401  num opr 1
276300  2013-12-22  total tx: 240  num opr 1
276462  2013-12-23  total tx: 235  num opr 1
276476  2013-12-23  total tx: 119  num opr 1
276480  2013-12-23  total tx: 210  num opr 1
276487  2013-12-23  total tx: 21  num opr 1
276669  2013-12-24  total tx: 337  num opr 1
276674  2013-12-24  total tx: 254  num opr 1
276703  2013-12-24  total tx: 370  num opr 1
276714  2013-12-24  total tx: 34  num opr 1
276723  2013-12-24  total tx: 156  num opr 1
276960  2013-12-26  total tx: 323  num opr 1
277016  2013-12-26  total tx: 929  num opr 1
277145  2013-12-27  total tx: 566  num opr 1
277177  2013-12-27  total tx: 263  num opr 1
277223  2013-12-27  total tx: 134  num opr 1
277282  2013-12-27  total tx: 527  num opr 1
277293  2013-12-27  total tx: 633  num opr 1
277355  2013-12-28  total tx: 48  num opr 1
277400  2013-12-28  total tx: 638  num opr 1
277563  2013-12-29  total tx: 536  num opr 1
277626  2013-12-29  total tx: 42  num opr 1
277692  2013-12-30  total tx: 54  num opr 1
277710  2013-12-30  total tx: 309  num opr 1
277715  2013-12-30  total tx: 170  num opr 1
277717  2013-12-30  total tx: 420  num opr 1
277796  2013-12-30  total tx: 702  num opr 1
277916  2013-12-31  total tx: 477  num opr 1
277935  2013-12-31  total tx: 737  num opr 1
277980  2013-12-31  total tx: 205  num opr 1
277986  2013-12-31  total tx: 171  num opr 1
278128  2014-01-01  total tx: 219  num opr 1
278172  2014-01-01  total tx: 18  num opr 1
278180  2014-01-01  total tx: 681  num opr 1
278269  2014-01-02  total tx: 259  num opr 1
278319  2014-01-02  total tx: 1443  num opr 1
278344  2014-01-03  total tx: 284  num opr 1
278403  2014-01-03  total tx: 252  num opr 2
278410  2014-01-03  total tx: 279  num opr 1
278425  2014-01-03  total tx: 372  num opr 1
278435  2014-01-03  total tx: 485  num opr 1
278468  2014-01-03  total tx: 262  num opr 1
278511  2014-01-04  total tx: 432  num opr 10
278517  2014-01-04  total tx: 486  num opr 15
278569  2014-01-04  total tx: 267  num opr 1
278680  2014-01-05  total tx: 372  num opr 1
278744  2014-01-05  total tx: 82  num opr 1
278745  2014-01-05  total tx: 222  num opr 1
278755  2014-01-05  total tx: 351  num opr 1
278773  2014-01-05  total tx: 69  num opr 1
278931  2014-01-06  total tx: 81  num opr 1
279192  2014-01-08  total tx: 560  num opr 1
279217  2014-01-08  total tx: 287  num opr 1
279289  2014-01-08  total tx: 60  num opr 1
279532  2014-01-09  total tx: 172  num opr 2
279608  2014-01-10  total tx: 474  num opr 1
279620  2014-01-10  total tx: 24  num opr 1
279692  2014-01-10  total tx: 52  num opr 1
279719  2014-01-10  total tx: 222  num opr 1
279739  2014-01-10  total tx: 966  num opr 1
279769  2014-01-10  total tx: 342  num opr 1
279787  2014-01-11  total tx: 206  num opr 1
279929  2014-01-11  total tx: 135  num opr 1
280007  2014-01-12  total tx: 48  num opr 1
280044  2014-01-12  total tx: 357  num opr 1
280086  2014-01-12  total tx: 267  num opr 1
280132  2014-01-12  total tx: 221  num opr 1
280480  2014-01-14  total tx: 222  num opr 1
280494  2014-01-14  total tx: 57  num opr 1
280569  2014-01-15  total tx: 114  num opr 1
280608  2014-01-15  total tx: 265  num opr 1
280613  2014-01-15  total tx: 297  num opr 1
280817  2014-01-16  total tx: 284  num opr 1
280940  2014-01-17  total tx: 491  num opr 1
281215  2014-01-19  total tx: 181  num opr 1
281221  2014-01-19  total tx: 462  num opr 1
281344  2014-01-19  total tx: 163  num opr 1
281412  2014-01-20  total tx: 430  num opr 1
281453  2014-01-20  total tx: 158  num opr 1
281598  2014-01-21  total tx: 1130  num opr 1
281618  2014-01-21  total tx: 293  num opr 1
281641  2014-01-21  total tx: 152  num opr 1
281855  2014-01-22  total tx: 15  num opr 1
281873  2014-01-22  total tx: 50  num opr 1
281925  2014-01-22  total tx: 178  num opr 1
282202  2014-01-24  total tx: 225  num opr 1
282278  2014-01-24  total tx: 928  num opr 1
282395  2014-01-25  total tx: 111  num opr 1
282574  2014-01-26  total tx: 54  num opr 1
282898  2014-01-28  total tx: 644  num opr 1
282959  2014-01-29  total tx: 703  num opr 1
283017  2014-01-29  total tx: 323  num opr 1
283363  2014-01-31  total tx: 24  num opr 1
283392  2014-01-31  total tx: 700  num opr 2
283396  2014-01-31  total tx: 721  num opr 1
283699  2014-02-02  total tx: 455  num opr 1
283702  2014-02-02  total tx: 625  num opr 69
283708  2014-02-02  total tx: 600  num opr 97
283715  2014-02-02  total tx: 168  num opr 1
283751  2014-02-02  total tx: 681  num opr 6
283752  2014-02-02  total tx: 285  num opr 1
283754  2014-02-02  total tx: 60  num opr 2
283756  2014-02-02  total tx: 141  num opr 3
283759  2014-02-02  total tx: 453  num opr 3
283797  2014-02-02  total tx: 292  num opr 1
283873  2014-02-03  total tx: 644  num opr 1
283955  2014-02-03  total tx: 468  num opr 1
284029  2014-02-04  total tx: 506  num opr 1
284039  2014-02-04  total tx: 552  num opr 2
284047  2014-02-04  total tx: 317  num opr 3
284117  2014-02-04  total tx: 891  num opr 1
284250  2014-02-05  total tx: 120  num opr 1
284336  2014-02-05  total tx: 583  num opr 1
284358  2014-02-06  total tx: 600  num opr 1
284544  2014-02-07  total tx: 610  num opr 1
284643  2014-02-07  total tx: 793  num opr 1
284651  2014-02-07  total tx: 759  num opr 1
284961  2014-02-09  total tx: 222  num opr 1
285092  2014-02-10  total tx: 358  num opr 1
285197  2014-02-11  total tx: 272  num opr 1
285235  2014-02-11  total tx: 115  num opr 1
285250  2014-02-11  total tx: 369  num opr 2
285295  2014-02-11  total tx: 297  num opr 1
285341  2014-02-12  total tx: 1165  num opr 8
285751  2014-02-14  total tx: 90  num opr 1
285755  2014-02-14  total tx: 88  num opr 1
285790  2014-02-14  total tx: 148  num opr 2
285829  2014-02-14  total tx: 373  num opr 1
285937  2014-02-15  total tx: 659  num opr 1
286041  2014-02-15  total tx: 15  num opr 1
286136  2014-02-16  total tx: 87  num opr 1
286171  2014-02-16  total tx: 436  num opr 1
286198  2014-02-16  total tx: 470  num opr 1
286287  2014-02-17  total tx: 359  num opr 1
286516  2014-02-18  total tx: 173  num opr 1
286594  2014-02-19  total tx: 174  num opr 1
286677  2014-02-19  total tx: 557  num opr 1
287018  2014-02-21  total tx: 817  num opr 1
287062  2014-02-21  total tx: 60  num opr 1
287206  2014-02-22  total tx: 522  num opr 1
287226  2014-02-22  total tx: 1356  num opr 1
287363  2014-02-23  total tx: 388  num opr 1
287384  2014-02-23  total tx: 193  num opr 1
287612  2014-02-24  total tx: 1459  num opr 2
287659  2014-02-25  total tx: 178  num opr 1
287692  2014-02-25  total tx: 1021  num opr 1
287731  2014-02-25  total tx: 652  num opr 2
287764  2014-02-25  total tx: 521  num opr 1
288021  2014-02-27  total tx: 268  num opr 1
288175  2014-02-27  total tx: 644  num opr 1
288224  2014-02-28  total tx: 687  num opr 1
288265  2014-02-28  total tx: 567  num opr 1
288607  2014-03-02  total tx: 747  num opr 1
288881  2014-03-04  total tx: 626  num opr 1
289087  2014-03-05  total tx: 1738  num opr 1
289279  2014-03-07  total tx: 481  num opr 1
289522  2014-03-08  total tx: 718  num opr 1
289698  2014-03-09  total tx: 558  num opr 1
290209  2014-03-12  total tx: 179  num opr 1
290298  2014-03-13  total tx: 718  num opr 1
290346  2014-03-13  total tx: 263  num opr 1
290407  2014-03-13  total tx: 1120  num opr 1
290990  2014-03-17  total tx: 146  num opr 1
291155  2014-03-18  total tx: 208  num opr 1
291195  2014-03-18  total tx: 1402  num opr 1
291241  2014-03-19  total tx: 578  num opr 1
291481  2014-03-20  total tx: 700  num opr 3
291484  2014-03-20  total tx: 1591  num opr 4
291577  2014-03-21  total tx: 431  num opr 1
291603  2014-03-21  total tx: 449  num opr 1
291843  2014-03-22  total tx: 125  num opr 1
292010  2014-03-23  total tx: 166  num opr 3
292102  2014-03-23  total tx: 1099  num opr 1
292159  2014-03-24  total tx: 248  num opr 1
292165  2014-03-24  total tx: 271  num opr 1
292316  2014-03-25  total tx: 802  num opr 1
292352  2014-03-25  total tx: 867  num opr 1
292368  2014-03-25  total tx: 889  num opr 1
292374  2014-03-25  total tx: 397  num opr 1
292402  2014-03-25  total tx: 813  num opr 1
292484  2014-03-26  total tx: 324  num opr 1
292518  2014-03-26  total tx: 512  num opr 1
292528  2014-03-26  total tx: 121  num opr 4
292551  2014-03-26  total tx: 792  num opr 1
292558  2014-03-26  total tx: 526  num opr 2
292765  2014-03-27  total tx: 932  num opr 1
292962  2014-03-28  total tx: 246  num opr 1
293117  2014-03-29  total tx: 69  num opr 1
293202  2014-03-30  total tx: 347  num opr 1
293361  2014-03-31  total tx: 377  num opr 1
293949  2014-04-03  total tx: 1161  num opr 1
294121  2014-04-04  total tx: 101  num opr 1
294292  2014-04-05  total tx: 406  num opr 1
294304  2014-04-05  total tx: 311  num opr 1
294473  2014-04-06  total tx: 235  num opr 1
295178  2014-04-11  total tx: 162  num opr 1
295188  2014-04-11  total tx: 512  num opr 1
295191  2014-04-11  total tx: 362  num opr 1
295193  2014-04-11  total tx: 471  num opr 2
295196  2014-04-11  total tx: 414  num opr 2
295316  2014-04-11  total tx: 173  num opr 1
295590  2014-04-13  total tx: 128  num opr 1
295797  2014-04-14  total tx: 424  num opr 1
295806  2014-04-14  total tx: 59  num opr 1
295996  2014-04-15  total tx: 128  num opr 1
296018  2014-04-15  total tx: 280  num opr 1
296034  2014-04-15  total tx: 1024  num opr 1
296124  2014-04-16  total tx: 755  num opr 1
296162  2014-04-16  total tx: 1469  num opr 1
296169  2014-04-16  total tx: 1024  num opr 1
296195  2014-04-16  total tx: 128  num opr 1
296383  2014-04-18  total tx: 512  num opr 2
296396  2014-04-18  total tx: 1024  num opr 1
296401  2014-04-18  total tx: 272  num opr 1
296523  2014-04-18  total tx: 212  num opr 1
296685  2014-04-19  total tx: 512  num opr 1
296693  2014-04-19  total tx: 128  num opr 1
296723  2014-04-20  total tx: 1024  num opr 1
296742  2014-04-20  total tx: 128  num opr 1
296767  2014-04-20  total tx: 128  num opr 1
296770  2014-04-20  total tx: 64  num opr 3
296773  2014-04-20  total tx: 256  num opr 1
296783  2014-04-20  total tx: 430  num opr 1
296858  2014-04-20  total tx: 256  num opr 1
296884  2014-04-21  total tx: 128  num opr 2
297026  2014-04-21  total tx: 512  num opr 1
297102  2014-04-22  total tx: 256  num opr 2
297135  2014-04-22  total tx: 101  num opr 1
297149  2014-04-22  total tx: 395  num opr 1
297191  2014-04-22  total tx: 128  num opr 2
297211  2014-04-23  total tx: 107  num opr 2
297334  2014-04-23  total tx: 1136  num opr 1
297349  2014-04-23  total tx: 512  num opr 1
297372  2014-04-24  total tx: 1098  num opr 1
297458  2014-04-24  total tx: 783  num opr 4
297460  2014-04-24  total tx: 252  num opr 1
297499  2014-04-24  total tx: 2409  num opr 2
297628  2014-04-25  total tx: 256  num opr 2
297631  2014-04-25  total tx: 1135  num opr 1
297777  2014-04-26  total tx: 16  num opr 1
297852  2014-04-26  total tx: 512  num opr 1
297895  2014-04-27  total tx: 53  num opr 4
298001  2014-04-27  total tx: 128  num opr 1
